year,Datetime,q_05,q_15,q_25,q_35,q_5,q_65,q_75,q_85,q_95,actual
256,20/07/2019 07:30,28.38223828,28.58694727,29.84555273,30.22355078,31.24093555,31.67204102,31.66786328,33.26840625,33.50791406,30.643
257,20/07/2019 08:00,29.42937695,29.89458789,30.5757168,31.15041211,32.21986523,32.61260938,32.38495313,34.25891797,34.24871875,31.678
258,20/07/2019 08:30,29.99370508,30.70076953,31.12507227,31.71764453,32.79241406,33.29290625,33.03778125,34.92128906,34.75624219,32.235
259,20/07/2019 09:00,30.29584766,31.13796094,31.72776563,32.15502539,33.14225,33.73451563,33.65974219,35.3074375,35.08079688,32.756
260,20/07/2019 09:30,30.44969531,31.3724043,32.22563672,32.51091406,33.36908594,34.00029688,34.18125,35.50205469,35.26653125,33.645
261,20/07/2019 10:00,30.47535352,31.48923047,32.48081445,32.69452734,33.50596484,34.12834766,34.52384375,35.56373047,35.35020703,33.659
262,20/07/2019 10:30,30.36448633,31.52137109,32.52749023,32.67828125,33.55872266,34.13316016,34.66917578,35.52448438,35.35751563,33.614
263,20/07/2019 11:00,30.12076953,31.47947266,32.42267773,32.50701172,33.52499609,34.01605469,34.63859375,35.40119141,35.30455078,33.208
264,20/07/2019 11:30,29.7770625,31.37039258,32.20040234,32.23979492,33.40267188,33.77567969,34.45621875,35.20651953,35.202875,33.013
265,20/07/2019 12:00,29.39119336,31.17347852,31.87819141,31.9389082,33.19103516,33.42451563,34.14549219,34.95403906,35.06342969,32.337
266,20/07/2019 12:30,29.03458789,30.78841016,31.46692969,31.65964453,32.88057422,33.00116797,33.76624609,34.65751953,34.89648828,31.676
267,20/07/2019 13:00,28.76541797,30.22886328,30.9896875,31.4365,32.46599023,32.56988477,33.41935156,34.34001953,34.71691797,31.168
268,20/07/2019 13:30,28.61374219,29.7405332,30.50294531,31.28579102,32.06064063,32.19779102,33.17436328,34.03780078,34.54524219,30.54
269,20/07/2019 14:00,28.58113281,29.46963086,30.09783594,31.21819727,31.83658594,31.94942773,33.04525,33.80860938,34.40629688,30.372
270,20/07/2019 14:30,28.65015234,29.42470117,29.89954688,31.24356836,31.85952539,31.91342773,33.03054688,33.72257422,34.32034375,30.272
271,20/07/2019 15:00,28.78803711,29.59791602,30.07843945,31.367375,32.08907617,32.15385352,33.13593359,33.81842188,34.29507031,30.946
272,20/07/2019 15:30,28.95160938,29.99249219,30.68918555,31.5774707,32.39983008,32.53406055,33.35305469,34.0326875,34.31728125,31.653
273,20/07/2019 16:00,29.08999805,30.51834766,31.42256641,31.82689063,32.66348633,32.84988281,33.61044922,34.24344922,34.35949219,31.832
274,20/07/2019 16:30,29.1637832,30.9217832,31.80305664,32.01277734,32.82444531,33.0198125,33.73305469,34.37624219,34.38840234,31.847
275,20/07/2019 17:00,29.16646484,30.99722266,31.69386133,32.00325195,32.88655469,33.00961719,33.58014453,34.41996094,34.379,31.957
276,20/07/2019 17:30,29.13176758,30.76451563,31.23450391,31.74669922,32.85841016,32.76245313,33.26231641,34.37862891,34.31729688,31.702
277,20/07/2019 18:00,29.0998418,30.44237695,30.70536719,31.37516211,32.73899805,32.26888867,32.97907031,34.25656641,34.20010547,31.597
278,20/07/2019 18:30,29.06547852,30.18219727,30.41401953,31.07066797,32.52783789,31.70809766,32.76998828,34.05837891,34.02807422,30.948
279,20/07/2019 19:00,28.96920117,29.96424023,30.41774219,30.86508203,32.23756055,31.29759766,32.59258203,33.79395313,33.80475,30.266
280,20/07/2019 19:30,28.75613086,29.7303457,30.53631055,30.66268945,31.88030664,31.06811914,32.40303516,33.47211719,33.52771484,29.637
281,20/07/2019 20:00,28.41861523,29.43661328,30.50305273,30.28946289,31.43998633,30.95741797,32.17245313,33.10201953,33.18890234,29.698
282,20/07/2019 20:30,27.97157422,29.04588672,30.17589844,29.59787891,30.85016211,30.83005859,31.86636719,32.68498438,32.75872656,29.746
283,20/07/2019 21:00,27.34775,28.46253516,29.4956582,28.76905469,30.04734961,30.37354492,31.42349023,32.20558789,32.17269727,29.195
284,20/07/2019 21:30,26.42746484,27.48524805,28.36641602,28.00630859,29.0579375,29.26818945,30.72564453,31.59103125,31.33591406,28.212
285,20/07/2019 22:00,25.25771094,26.20289648,27.01511328,27.08851953,27.87658008,27.59193164,29.63161914,30.63066797,30.22517773,26.795
286,20/07/2019 22:30,23.88369141,25.02923047,25.75657422,25.86612695,26.41988867,25.95227148,28.18315039,29.12485156,29.00093555,25.555
287,20/07/2019 23:00,22.38587109,23.93114258,24.50662695,24.48111719,24.98874414,24.80614453,26.70941016,27.41901367,27.83346289,24.489
288,20/07/2019 23:30,21.08071094,22.80991992,23.40579492,23.26114258,23.99656055,24.04846094,25.50733789,26.0979668,26.76742969,23.75
289,21/07/2019 00:00,20.16008984,22.09411133,22.63601172,22.48086328,23.49042969,23.53455664,24.49361914,25.23482617,26.57949414,23.148
290,21/07/2019 00:30,19.551125,21.38818945,22.30383594,21.83043945,23.10508008,23.05068359,24.20297656,24.82390234,25.86252148,22.986
291,21/07/2019 01:00,18.79662891,20.74173828,21.77161523,21.3727793,22.5720625,22.5205918,23.57273828,24.25443164,24.90024609,22.129
292,21/07/2019 01:30,18.23812695,20.2657793,21.25603516,20.90131055,22.04613086,22.06666602,22.93677734,23.72254492,24.18757813,21.714
293,21/07/2019 02:00,17.76969727,19.84291992,20.7322832,20.5234375,21.55810938,21.64620117,22.37695508,23.26396484,23.64541797,21.399
294,21/07/2019 02:30,17.38729492,19.4608457,20.24117188,20.22091211,21.1075625,21.24870898,21.93262695,22.90079102,23.23160742,21.243
295,21/07/2019 03:00,17.08064258,19.13025586,19.8103418,19.98797656,20.71613867,20.94036719,21.64557813,22.64638672,22.93284375,20.927
296,21/07/2019 03:30,16.84032031,18.87229883,19.48277344,19.82898633,20.43475586,20.77676758,21.54339258,22.51793555,22.75280078,20.717
297,21/07/2019 04:00,16.66804297,18.72644336,19.34728125,19.76701758,20.35026953,20.76427148,21.64068359,22.54829492,22.71292578,20.367
298,21/07/2019 04:30,16.58406055,18.78312891,19.49655469,19.86696289,20.58974414,20.91468359,21.94997461,22.8247793,22.8750957,20.489
299,21/07/2019 05:00,16.64480469,19.22279883,19.99825586,20.28620898,21.37208008,21.28002344,22.49735547,23.56284766,23.39427734,21.291
300,21/07/2019 05:30,16.97341992,20.1079375,20.82853516,21.27398633,22.74326563,22.01434961,23.35916016,25.0373125,24.57714648,22.757
301,21/07/2019 06:00,17.81549414,21.08510547,21.95286133,22.79181836,24.2240918,23.50662891,24.66404688,26.91143555,26.34214063,23.64
302,21/07/2019 06:30,19.47293359,22.21254492,23.38301563,24.44816602,25.61253906,25.73354883,26.44789844,28.52287109,28.17458594,25.038
303,21/07/2019 07:00,21.83970313,23.718875,25.24044727,26.16402539,27.19556836,27.61812305,28.32937891,29.85038281,30.12871484,27.438
304,21/07/2019 07:30,24.28839648,25.50991211,27.36561719,27.91322656,28.98778906,29.10894922,29.82321289,31.16727734,31.72707422,28.56
305,21/07/2019 08:00,26.49781836,27.30200781,28.99641797,29.36152148,30.50921875,30.375625,30.89342969,32.47707031,32.79910547,29.803
306,21/07/2019 08:30,28.18025781,28.71948438,29.84094922,30.35658203,31.49166992,31.52740039,31.7427207,33.55537109,33.52807813,30.869
307,21/07/2019 09:00,29.12062695,29.63544727,30.4109043,31.11113281,32.10261719,32.45646094,32.49841016,34.26692578,34.01699219,31.647
308,21/07/2019 09:30,29.61148242,30.23869141,31.03200195,31.77408789,32.5349707,33.05544141,33.16528906,34.66295313,34.32282422,31.783
309,21/07/2019 10:00,29.8890918,30.67292773,31.56036133,32.28647266,32.872875,33.38430859,33.68927344,34.84363281,34.49270313,32.54
310,21/07/2019 10:30,30.03122461,30.95801367,31.85101758,32.57385156,33.13696094,33.53028906,34.03677734,34.8809375,34.56446094,32.873
311,21/07/2019 11:00,30.0532793,31.09004102,31.92797266,32.64385352,33.31634766,33.53227344,34.21522266,34.81860938,34.56644141,33.363
312,21/07/2019 11:30,29.96381445,31.08452344,31.85804688,32.54032617,33.37917188,33.39542969,34.24705469,34.68144141,34.51758984,33.61
313,21/07/2019 12:00,29.78603125,30.95713477,31.69038281,32.32376172,33.29346875,33.13508594,34.14240625,34.49147656,34.4345,33.333
314,21/07/2019 12:30,29.57107617,30.68889648,31.45758789,32.07374805,33.06927734,32.80071484,33.90464844,34.269,34.33315234,32.737
315,21/07/2019 13:00,29.38262305,30.30834375,31.18606055,31.86340234,32.77682813,32.46839844,33.59677344,34.04159375,34.23316016,32.385
316,21/07/2019 13:30,29.27500586,30.00458398,30.91143945,31.74012109,32.51641016,32.21113672,33.36475781,33.8465,34.15634766,31.711
317,21/07/2019 14:00,29.27380078,29.88415234,30.69076953,31.72507617,32.39010352,32.10435547,33.29019531,33.73953906,34.12578516,30.973
318,21/07/2019 14:30,29.37665234,29.93579492,30.6255918,31.82043164,32.46552539,32.24039844,33.36424609,33.77700391,34.15491016,31.094
319,21/07/2019 15:00,29.55466016,30.14210352,30.86149023,32.01562891,32.73494922,32.62004688,33.57284375,33.96907813,34.24146094,31.635
320,21/07/2019 15:30,29.75714453,30.51521484,31.44267578,32.27824219,33.08629297,33.05471484,33.87461328,34.23209766,34.36229688,32.096
321,21/07/2019 16:00,29.92007617,31.02183984,32.10594922,32.54081836,33.36788281,33.37927344,34.13079688,34.45716016,34.48357422,33.157
322,21/07/2019 16:30,29.9974668,31.46092969,32.46659375,32.69510156,33.50243359,33.53772266,34.15685938,34.594625,34.57354297,33.288
323,21/07/2019 17:00,30.00399219,31.61761914,32.39890625,32.63081055,33.49816797,33.49663672,33.92441016,34.64095313,34.61101172,32.949
324,21/07/2019 17:30,30.00019141,31.48901953,31.97801758,32.3323125,33.38380078,33.21253516,33.60386719,34.59894531,34.58564453,32.775
325,21/07/2019 18:00,30.01715625,31.21656445,31.43009375,31.93757617,33.17859766,32.71584375,33.33532813,34.47047656,34.49573438,32.397
326,21/07/2019 18:30,30.02542969,30.9472793,31.08646484,31.60338086,32.89857422,32.19005273,33.13044531,34.25861719,34.34282422,32.046
327,21/07/2019 19:00,29.96506836,30.70552539,31.04064258,31.35968945,32.56498828,31.80271289,32.95083594,33.97051563,34.13001563,31.282
328,21/07/2019 19:30,29.78210547,30.44015039,31.08374805,31.12569141,32.18955469,31.56358398,32.75506445,33.61388672,33.85713281,30.869
329,21/07/2019 20:00,29.42975,30.09392969,30.93301563,30.73065039,31.74891406,31.40652344,32.50435352,33.19633203,33.51853125,30.065
330,21/07/2019 20:30,28.84415039,29.60417383,30.48177344,30.00579297,31.16561719,31.19031445,32.14703906,32.71730078,33.08984375,29.818
331,21/07/2019 21:00,27.91678516,28.84075586,29.68627539,29.08649805,30.32779297,30.66539258,31.5960625,32.15016016,32.50613672,28.165
332,21/07/2019 21:30,26.61067773,27.62173828,28.42161719,28.17356445,29.15672656,29.57861133,30.70909961,31.39666992,31.64500391,26.758
333,21/07/2019 22:00,25.04154297,26.16703906,26.8694707,27.0817793,27.60604102,27.90963867,29.36519336,30.26205664,30.42769531,23.532
334,21/07/2019 22:30,23.26935547,24.79813477,25.32582227,25.69731055,25.86991016,26.11361133,27.72290625,28.67998828,29.05231055,21.903
335,21/07/2019 23:00,21.57127734,23.4734707,23.88736719,24.20026172,24.52189648,24.70365625,26.20365039,27.05008203,27.74643164,20.455
336,21/07/2019 23:30,20.29412109,22.26494141,22.84805469,22.93249023,23.6305918,23.74393164,25.02889258,25.80999219,26.46226172,19.404
