year,Datetime,q_05,q_15,q_25,q_35,q_5,q_65,q_75,q_85,q_95,actual
195,19/07/2019 01:00,22.92287636,27.19965553,29.22914696,29.95283127,31.64471245,33.3539772,32.34495163,32.89425659,35.22896194,33.87
196,19/07/2019 01:30,21.65970612,26.66850662,28.49502373,29.7569046,31.74529266,32.91763306,31.81248665,32.07835388,34.4565239,32.445
197,19/07/2019 02:00,21.0251503,26.35316086,28.15313721,29.7768383,31.8400898,32.53792191,31.65634155,31.85833168,34.4713707,31.02
198,19/07/2019 02:30,21.26192856,26.54479027,28.3182354,30.07437134,32.07014465,32.46134567,31.88885498,32.239151,35.20087433,32.06
199,19/07/2019 03:00,22.49446297,27.55610657,29.26491547,30.79666901,32.60044479,32.90331268,32.65698242,33.20393372,36.36100388,33.1
200,19/07/2019 03:30,24.60806465,29.62804985,31.28761482,32.1619606,33.62505341,34.17831039,34.07676697,34.75483704,37.79076767,35.935
201,19/07/2019 04:00,27.19874573,32.47211456,34.02647781,34.28321838,35.23812103,36.23345566,36.17466736,36.74644852,39.46242142,38.77
202,19/07/2019 04:30,29.76891899,35.23275375,36.47422791,36.75223541,37.21569824,38.28208923,38.88003159,38.94237518,41.39277649,42.91
203,19/07/2019 05:00,32.01716995,37.59226608,38.30249023,38.92943192,39.38097763,39.94490433,41.62142181,41.2145195,43.56425476,47.05
204,19/07/2019 05:30,33.86748505,39.81919479,39.88050461,40.7804718,41.72663498,41.46192169,43.88274384,43.51566696,45.86761093,47.82
205,19/07/2019 06:00,35.34250259,42.04161835,41.82516479,42.55077744,44.15970993,43.31714249,45.99026489,45.91600418,48.27809525,48.59
206,19/07/2019 06:30,36.49289703,44.01062012,44.64218521,44.38153839,46.51189041,46.21738052,48.83593369,48.51131821,50.99117279,52.295
207,19/07/2019 07:00,37.37757492,45.24250793,47.03125763,46.13977432,48.40207672,49.7928772,52.25362396,51.11803436,54.00844574,56
208,19/07/2019 07:30,37.96853638,45.34207153,47.02091599,46.65753555,49.16978455,51.13453293,53.37440109,53.38458633,56.9507637,58
209,19/07/2019 08:00,37.91369247,44.27057648,45.13224411,45.15481949,48.43430328,49.65901947,51.79211807,53.98278427,58.96472931,60
210,19/07/2019 08:30,37.04706955,42.49337769,42.97612762,42.8907814,46.45189667,47.47882462,48.81752396,52.56311417,58.749897,56.4
211,19/07/2019 09:00,36.06546783,40.56429291,41.07987976,40.8109436,43.98097229,45.62086487,45.65108871,51.43799591,57.33927536,52.8
212,19/07/2019 09:30,35.28573608,38.96619034,39.3666687,39.02088547,41.82865143,43.85389709,43.19862366,50.57759094,55.51639175,51.6
213,19/07/2019 10:00,34.62856674,37.85294342,37.83662033,37.46512985,40.2286911,41.92527771,41.36304474,49.68434143,53.42520523,50.4
214,19/07/2019 10:30,34.02788925,37.03577423,36.53807449,36.12757492,38.9738884,39.92483902,39.79116821,48.60768509,51.18863678,47.67
215,19/07/2019 11:00,33.47234344,36.33062744,35.45286942,35.00151825,37.87308502,38.11836624,38.37926865,47.25236893,48.97894287,44.94
216,19/07/2019 11:30,32.97690964,35.66337585,34.51893616,34.07212448,36.85932159,36.62639999,37.15639877,45.56658936,46.9373703,40.935
217,19/07/2019 12:00,32.56772232,35.03506088,33.69059372,33.31969833,35.95063782,35.40247345,36.15816116,43.58408356,45.11180115,36.93
218,19/07/2019 12:30,32.27662659,34.48490906,32.97068024,32.72744751,35.19659042,34.39770508,35.41739655,41.4789772,43.51675034,36.665
219,19/07/2019 13:00,32.1414299,34.07269287,32.42546082,32.29235077,34.63953781,33.64128876,34.97771072,39.58205414,42.28224945,36.4
220,19/07/2019 13:30,32.21484375,33.88494492,32.19226837,32.0479126,34.30575562,33.2369957,34.9009552,38.32873154,41.8425293,36.4
221,19/07/2019 14:00,32.58695984,34.09420776,32.47668457,32.1199913,34.25669479,33.41743469,35.33815765,38.23537445,43.07666397,36.4
222,19/07/2019 14:30,33.41383362,35.15265274,33.52119064,32.85887146,34.81906509,34.84251022,36.71902847,40.17736435,46.91437149,39.505
223,19/07/2019 15:00,34.88862228,37.78341293,35.49140167,34.92277527,36.87874985,38.55223465,39.54024887,44.57679749,52.31624985,42.61
224,19/07/2019 15:30,37.03029251,41.25590897,38.42351532,38.30976868,40.48480225,43.70336914,43.20287323,49.2165184,56.37521744,43.65
225,19/07/2019 16:00,39.44060898,43.88888931,41.86063004,41.50394821,44.20536423,47.34215546,46.48299026,52.13634872,58.55477142,44.69
226,19/07/2019 16:30,41.54685211,45.56663132,44.4681015,43.68175125,47.21802521,49.10037231,49.11121368,53.46406174,59.59139633,44.865
227,19/07/2019 17:00,43.0468483,46.59268188,45.71731186,44.89124298,48.87695313,49.85772705,50.94763565,53.76400375,59.87593079,45.04
228,19/07/2019 17:30,43.9187088,46.93251801,45.91101837,45.25072861,49.00117493,50.02761841,51.65399933,53.47510529,59.41255951,45.065
229,19/07/2019 18:00,44.08471298,46.30611038,45.31128311,44.91940308,47.98331451,49.73103333,51.03786469,52.85300064,57.97320557,45.09
230,19/07/2019 18:30,43.11067581,44.72780609,43.96260452,43.98760223,46.35388184,48.96669388,49.68061066,51.76353836,55.44747925,44.02
231,19/07/2019 19:00,41.3678093,42.7564888,41.98587799,42.40985107,44.40097046,47.59985352,48.90478897,49.85090256,52.53262329,42.95
232,19/07/2019 19:30,39.59796906,41.05966949,39.94351578,40.65733719,42.25421143,45.5345192,47.24045563,47.49847031,50.55007172,43.735
233,19/07/2019 20:00,38.03488541,39.80250168,38.44585037,39.44743347,40.63932037,43.18389511,45.41893387,45.63315201,49.97396469,44.52
234,19/07/2019 20:30,36.65885162,38.79353714,37.48682785,38.76251984,40.14242172,41.56828308,44.09022903,44.47624207,50.20737457,42.02
235,19/07/2019 21:00,35.41237259,37.84794998,36.78411865,38.28386307,40.23642349,41.02100372,43.05873871,43.68572617,50.37067795,39.52
236,19/07/2019 21:30,34.23888016,36.88776016,36.16925049,37.79210663,40.19356918,40.81376648,42.01032257,42.93297195,49.96934128,42.595
237,19/07/2019 22:00,33.0698967,35.8990593,35.55344772,37.15081787,39.61676788,40.41196442,40.75002289,42.00875854,48.97298813,45.67
238,19/07/2019 22:30,31.81530762,34.86957932,34.85806274,36.24232101,38.42166901,39.57374954,39.17213821,40.75815964,47.37116241,40.885
239,19/07/2019 23:00,30.37151909,33.76445007,33.99971771,34.96207428,36.75210571,38.21693802,37.20721817,39.05217361,45.12254333,36.1
240,19/07/2019 23:30,28.65245819,32.53712082,32.88276291,33.33496857,34.93320084,36.46889877,34.95870972,36.88700104,42.2870903,35.11
241,20/07/2019 00:00,24.61747932,27.23981094,30.79526329,29.73402977,33.43122864,34.66579437,35.23358154,37.09199142,39.4974823,34.12
242,20/07/2019 00:30,22.23199844,26.83067322,29.09179878,29.01535034,33.51710129,35.02259445,34.86936951,36.46170044,39.05119705,33.535
243,20/07/2019 01:00,19.97020721,26.62238693,27.73542404,28.79532623,33.68006134,35.43462753,34.59434891,35.47842789,38.07659149,32.95
244,20/07/2019 01:30,18.03708649,26.11375999,26.94818497,28.91811752,33.34886169,35.43479156,33.85092545,34.8241806,37.08079147,32.38
245,20/07/2019 02:00,16.71716881,25.61835289,26.54950905,29.04314423,32.8807106,35.0843811,33.18717957,34.36125946,36.18082428,31.81
246,20/07/2019 02:30,16.02957344,25.55426407,26.49133873,29.13274193,32.46945953,34.76824188,32.74535751,34.07551575,35.6317215,31.655
247,20/07/2019 03:00,15.83614063,26.19668198,26.76589584,29.33127022,32.35931778,34.64056778,32.46582413,34.0736084,35.74580002,31.5
248,20/07/2019 03:30,16.07863045,27.24405479,27.31705093,29.71679688,32.67723083,34.62829971,32.28151703,34.44306564,36.57579803,31.73
249,20/07/2019 04:00,16.80794907,28.25360489,28.06370544,30.1923275,33.18412781,34.72425842,32.18251419,35.13994598,37.82179642,31.96
250,20/07/2019 04:30,18.14657784,29.23713493,28.97678375,30.79641533,33.77852631,34.99647522,32.19920349,36.07843018,39.14493179,35.43
251,20/07/2019 05:00,20.21094704,30.37981224,30.10271072,31.70069695,34.56472015,35.53198624,32.39528656,37.23626709,40.43031693,38.9
252,20/07/2019 05:30,22.96780014,31.75642014,31.59934998,33.05860901,35.64050293,36.45866394,32.90380478,38.60454178,41.77672958,39.435
253,20/07/2019 06:00,26.13840675,33.42692947,33.62864685,34.89347839,37.02403259,37.96366501,33.98482895,40.28130722,43.41925049,39.97
254,20/07/2019 06:30,29.33298874,35.59997559,35.85360336,37.08980179,38.85466385,40.23713303,36.35411072,42.60693359,45.6349144,44.035
255,20/07/2019 07:00,32.26205063,38.48451614,38.16848755,39.57464981,41.62796402,43.47109222,40.78638458,46.28967285,48.65474701,48.1
256,20/07/2019 07:30,34.78079224,41.65520096,41.55630112,42.48855972,45.62617111,47.80035019,44.76628876,51.79328918,52.91326141,50.295
257,20/07/2019 08:00,36.77928162,43.58584213,43.88665009,45.28743362,49.38615036,51.91036987,47.58908463,55.19938278,58.33312988,52.49
258,20/07/2019 08:30,37.97858047,43.2238121,44.5687294,45.5200882,50.46780014,53.7117157,49.43525314,55.38330078,60.80185699,51.25
259,20/07/2019 09:00,37.77870941,41.25106812,44.49734497,44.00957489,48.58180237,52.79223633,49.6138382,54.29322815,59.89056015,50.01
260,20/07/2019 09:30,35.92608261,38.70166397,43.62375259,42.12913895,45.58732224,50.30383682,48.21471024,52.63748169,58.0136261,45.455
261,20/07/2019 10:00,33.53820801,36.39800644,41.98620605,40.13550949,42.88974762,47.7469101,45.65728378,50.65346146,55.63509369,40.9
262,20/07/2019 10:30,31.57681274,34.69597244,39.88738632,38.09489441,40.81386566,45.31876373,42.79567337,48.59525299,52.78767395,37.95
263,20/07/2019 11:00,30.11171532,33.42237473,37.69301987,36.09993362,39.15261078,42.75760651,40.51222229,46.65569305,49.73376846,35
264,20/07/2019 11:30,29.00242233,32.38360596,35.62603378,34.27138901,37.65355301,39.99124146,38.74974442,44.88783646,46.9106636,33.75
265,20/07/2019 12:00,28.14257622,31.50954437,33.79698181,32.72249985,36.19488144,37.32736969,37.1730423,43.26081848,44.60426712,32.5
266,20/07/2019 12:30,27.48273659,30.79617691,32.29714203,31.53486633,34.76317978,35.24046707,35.67255783,41.71964645,42.87469482,32.445
267,20/07/2019 13:00,27.00602341,30.25668335,31.20183182,30.75260544,33.42187119,33.9148674,34.34843826,40.19340515,41.77022171,32.39
268,20/07/2019 13:30,26.71013832,29.90988731,30.55350113,30.40299225,32.28678131,33.28881073,33.41474152,38.622715,41.49903107,30.945
269,20/07/2019 14:00,26.60451698,29.8065052,30.39836884,30.54120636,31.55937386,33.29489517,33.08250046,37.29971695,42.44747925,29.5
270,20/07/2019 14:30,26.72335243,30.10713005,30.85908699,31.27422142,31.72459602,34.04259109,33.48350906,37.70296478,45.04956436,31.22
271,20/07/2019 15:00,27.15480232,31.20656395,32.19652557,32.79110336,33.77066422,35.96408844,34.84793091,40.7856636,49.15410614,32.94
272,20/07/2019 15:30,28.06192207,33.60325241,34.79753113,35.56309509,37.98409271,39.24751282,38.04747772,44.50006485,53.36165619,34.47
273,20/07/2019 16:00,29.60334587,36.98432159,38.5798111,39.83008575,42.29117584,42.68005753,43.44618607,47.67168045,56.54912949,36
274,20/07/2019 16:30,31.6938324,40.19878006,42.36039734,43.66307449,45.45207977,45.28940201,48.11709595,50.29218292,58.78087234,40.865
275,20/07/2019 17:00,33.94025421,42.61438751,45.03601837,45.7575798,47.76880646,47.19054413,50.26050949,52.19129562,60.27975082,45.73
276,20/07/2019 17:30,36.0843277,43.99015427,46.51063538,46.63894653,49.51562881,48.56044006,50.42055511,53.25687027,61.07355118,45.465
277,20/07/2019 18:00,38.16926956,44.29117966,47.06870651,46.82178879,50.71186829,49.47927856,50.11561966,53.66721725,61.080616,45.2
278,20/07/2019 18:30,39.35958099,44.16553116,46.87269974,46.63508987,51.35076904,50.04687881,50.65862656,53.56119919,60.38055038,46.6
279,20/07/2019 19:00,39.50255966,43.90641403,45.89004517,46.26008606,51.39208603,50.33129501,52.00378799,53.03738785,59.58214569,48
280,20/07/2019 19:30,39.08338928,42.92430115,43.96108246,45.71104431,50.50139618,50.25716019,53.40491104,52.19451904,59.01974869,49.66
281,20/07/2019 20:00,38.22530746,41.04405212,41.41100693,44.82865906,48.21954346,49.43328857,52.76548767,51.12351608,58.01225662,51.32
282,20/07/2019 20:30,36.96924973,39.04965591,39.1955452,43.27638245,45.41263199,47.558918,49.19818115,49.92398453,56.5544281,48.82
283,20/07/2019 21:00,35.37481689,37.45501328,37.74179077,41.56490707,43.67442322,45.78020859,46.11839294,48.67536545,55.08161545,46.32
284,20/07/2019 21:30,33.520298,36.16486359,36.7478981,40.18848419,42.65128708,44.7644043,44.02817917,47.38666153,53.54417419,48.16
285,20/07/2019 22:00,31.45808029,34.97403336,35.84156418,38.86319733,41.59589386,43.9750061,42.41725922,45.98042679,51.5741272,50
286,20/07/2019 22:30,29.17439079,33.73171997,34.78536606,37.14253235,40.31996536,42.88569641,40.91283417,44.29993439,49.00809479,47.5
287,20/07/2019 23:00,26.62333107,32.33590317,33.42573547,34.80266571,38.90145493,41.22842789,39.37050629,42.18774414,46.12477112,45
288,20/07/2019 23:30,23.85241127,30.75019836,31.67193985,32.467453,37.4756813,39.18524933,37.83068085,39.79217911,43.40123367,42.255
289,21/07/2019 00:00,22.78793716,24.16888428,30.35715485,29.03160858,32.93308258,34.09925842,34.6844101,36.5562439,40.16445541,39.51
290,21/07/2019 00:30,20.33576012,24.27732277,28.21870422,28.38294983,33.6035881,34.66613007,34.47520828,35.81690979,39.4163208,38.205
291,21/07/2019 01:00,17.54805756,23.12471771,26.88741302,28.34342194,33.65868378,34.85373306,33.63611221,35.09162521,38.36575317,36.9
292,21/07/2019 01:30,15.40065098,21.95957756,25.93559647,28.40152359,33.26659775,34.58348083,32.83506393,34.46786118,37.51515961,36.1
293,21/07/2019 02:00,13.96140766,20.95607376,25.32552528,28.37196541,32.69260025,34.04670715,32.28236389,34.00751495,36.86579895,35.3
294,21/07/2019 02:30,13.02386189,20.72290039,25.01160049,28.2944603,32.15619278,33.63863373,31.99574471,33.82234955,36.44820404,35.12
295,21/07/2019 03:00,12.4122858,21.53415108,24.96356583,28.32815933,31.88968468,33.42938232,31.85135269,34.01771164,36.32585144,34.94
296,21/07/2019 03:30,12.06666279,22.93890953,25.14640045,28.50195503,31.99718857,33.31560898,31.7644577,34.51315689,36.50600815,34.47
297,21/07/2019 04:00,11.99509144,24.19162178,25.50605774,28.70418358,32.27574539,33.28113174,31.71377754,35.12262344,36.9287262,34
298,21/07/2019 04:30,12.25605869,25.07943535,25.99777603,28.94945335,32.6196785,33.41345596,31.72072792,35.75569153,37.52050018,34.45
299,21/07/2019 05:00,12.96901798,25.82262421,26.6011467,29.33443832,33.05246353,33.80353928,31.81313133,36.44662476,38.22331238,34.9
300,21/07/2019 05:30,14.34183216,26.67607117,27.3157444,29.95569229,33.60189819,34.48957825,32.02984619,37.30126572,39.01520538,33.94
301,21/07/2019 06:00,16.66477394,27.76485825,28.19245148,30.87199974,34.27408981,35.47509384,32.46020889,38.50105667,39.94524002,32.98
302,21/07/2019 06:30,20.10412598,29.10665321,29.38691902,32.08715057,35.10533905,36.75774002,33.31956863,40.45134354,41.14813232,35.39
303,21/07/2019 07:00,24.27294922,30.78594208,31.01306343,33.62070084,36.22344208,38.35070419,35.28474045,43.74906158,42.84306335,37.8
304,21/07/2019 07:30,28.32144547,33.0398941,32.84129333,35.70440292,37.86879349,40.3503685,38.9329071,47.96193695,45.27285004,43.9
305,21/07/2019 08:00,31.6251049,35.97994232,35.22538376,38.92292786,40.29866791,42.94183731,41.77695847,51.02776718,48.56222916,50
306,21/07/2019 08:30,33.97267151,39.01980591,39.04101181,41.3848381,43.29167938,45.84088516,43.27513504,52.05369568,52.78284073,50.845
307,21/07/2019 09:00,35.28928757,41.04812622,39.95466995,40.86859131,45.63890839,48.18302155,44.20888901,51.73447037,56.46774673,51.69
308,21/07/2019 09:30,35.49151611,41.30420685,39.46852493,39.77603912,46.33534622,49.16573334,44.71365356,50.68661499,56.72512436,48.04
309,21/07/2019 10:00,34.88737869,39.92055893,38.61572266,38.63978958,45.79449844,48.60831833,44.61951447,49.27088928,55.29159927,44.39
310,21/07/2019 10:30,33.89980698,37.87417221,37.48552322,37.50263214,44.54351807,47.1672821,43.85320282,47.7865181,53.39506912,41.895
311,21/07/2019 11:00,32.42850494,35.99596786,36.12770462,36.36315155,42.85096359,45.35192871,42.56499863,46.44685745,51.25634766,39.4
312,21/07/2019 11:30,30.5906086,34.46858215,34.6487236,35.20185852,41.03405762,43.33127975,41.12723923,45.30115128,49.05669022,34.2
313,21/07/2019 12:00,28.87112236,33.18413162,33.15327835,34.01424789,39.27339935,41.06336212,39.7716217,44.26026917,47.02885818,29
314,21/07/2019 12:30,27.58024025,32.04939651,31.72544861,32.8457756,37.61219406,38.63820648,38.5019455,43.16114044,45.36715698,26.5
315,21/07/2019 13:00,26.71922493,31.05351448,30.47954559,31.80105972,36.11403275,36.51110077,37.31824112,41.82466125,44.24685669,24
316,21/07/2019 13:30,26.20364571,30.25736046,29.58616638,31.02478409,34.9539032,35.07157135,36.31999588,40.2304306,43.94561386,24.92
317,21/07/2019 14:00,25.98446655,29.78147507,29.21629333,30.68315315,34.40254974,34.41693115,35.67247772,39.04742813,44.89104462,25.84
318,21/07/2019 14:30,26.07326508,29.84386826,29.49107361,30.96100426,34.7735672,34.58535385,35.58754349,39.65282059,47.43556595,27.73
319,21/07/2019 15:00,26.56755066,30.85825729,30.53790474,32.07482529,36.42331696,35.78341675,36.45841217,42.03079987,51.42365646,29.62
320,21/07/2019 15:30,27.66156769,33.23636627,32.54919815,34.38955688,39.50456238,38.2940712,38.81467056,44.96403885,55.92321396,32.36
321,21/07/2019 16:00,29.50115013,36.49992371,35.57275009,38.26065826,43.09489059,41.47546768,42.31521606,47.84511566,59.69004059,35.1
322,21/07/2019 16:30,31.87193298,39.76334381,39.03508759,42.13023376,45.87580109,44.15769577,45.35600281,50.4500885,62.2019043,37.175
323,21/07/2019 17:00,34.2545166,42.89612579,41.99295807,44.22805023,47.8243103,46.21398544,47.00738144,52.61273193,63.59925842,39.25
324,21/07/2019 17:30,36.41268158,45.5189743,43.99338913,45.0483017,49.50257111,47.87238693,47.33761978,54.26886368,64.12976074,39.795
325,21/07/2019 18:00,38.31418991,46.59289169,45.07090378,45.27993393,51.16680145,49.17722702,47.3859787,55.33398819,63.96821976,40.34
326,21/07/2019 18:30,39.12516403,46.06766129,45.31600952,45.33330917,52.61115265,50.1204834,48.18429565,55.50671768,63.35224915,40.86
327,21/07/2019 19:00,38.84183121,45.13620758,44.65485382,45.39736176,53.4512558,50.65758514,49.48752213,54.62718964,62.53873062,41.38
328,21/07/2019 19:30,37.83020401,43.46735382,42.94794083,45.37363052,53.34473801,50.51333237,50.64735031,52.97631073,60.93315506,42.105
329,21/07/2019 20:00,36.11856079,40.42050552,40.31530762,44.6047554,51.93606949,49.02752686,50.48646164,50.92744064,57.76185608,42.83
330,21/07/2019 20:30,33.66583252,36.99823761,37.32786942,42.35350418,49.0838356,45.96128464,47.28676605,48.71173096,54.40641785,39.79
331,21/07/2019 21:00,30.51070786,34.24072266,34.92134094,39.54520035,45.10490417,42.6102562,43.51431656,46.43081665,51.65147781,36.75
332,21/07/2019 21:30,26.87451744,32.09093094,33.25789261,37.32283783,41.42827225,40.03013229,40.93190002,44.04944229,48.98785019,34.795
333,21/07/2019 22:00,23.21821022,30.2245369,31.95086861,35.57772064,38.99666595,38.03625488,39.12949753,41.45282364,46.27724075,32.84
334,21/07/2019 22:30,20.08292198,28.34883881,30.73082924,33.87233353,37.3547287,36.27166748,37.80752945,38.69719315,43.88607025,31.81
335,21/07/2019 23:00,17.73132896,26.27438545,29.45122147,31.93761253,36.11753845,34.85612488,36.74583054,36.3864975,42.09705353,30.78
336,21/07/2019 23:30,16.04935265,24.02713966,28.09058952,29.98553467,35.15242767,34.14704895,35.81584167,34.97716141,40.81834412,29.55
